severity,category,plugin,rule,filePath,line,column,title,message,help
warning,Maintainability,react-doctor,no-inline-exhaustive-style,app/(public)/landing/_components/PipelineTabs.tsx,111,22,Too many inline style properties,"This inline style has 10 properties, which is hard to read & rebuilds every render. Move it to a CSS class, CSS module, or styled component.","Move the styles to a CSS class, CSS module, Tailwind utilities, or a styled component. Big inline objects are hard to read and rebuild on every update."
warning,Maintainability,react-doctor,no-inline-exhaustive-style,app/(public)/landing/_components/PipelineTabs.tsx,122,21,Too many inline style properties,"This inline style has 8 properties, which is hard to read & rebuilds every render. Move it to a CSS class, CSS module, or styled component.","Move the styles to a CSS class, CSS module, Tailwind utilities, or a styled component. Big inline objects are hard to read and rebuild on every update."
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,app/(public)/landing/_components/PipelineTabs.tsx,126,14,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Bugs,react-doctor,button-has-type,app/(public)/landing/_components/PipelineTabs.tsx,155,20,Button missing explicit type,Your users can submit the form by accident because a `<button>` with no `type` defaults to submit.,"Always set a `type` on a `<button>`: `type=undefinedbuttonundefined`, `undefinedsubmitundefined`, or `undefinedresetundefined`."
warning,Maintainability,react-doctor,no-inline-exhaustive-style,app/(public)/landing/_components/PipelineTabs.tsx,158,28,Too many inline style properties,"This inline style has 12 properties, which is hard to read & rebuilds every render. Move it to a CSS class, CSS module, or styled component.","Move the styles to a CSS class, CSS module, Tailwind utilities, or a styled component. Big inline objects are hard to read and rebuild on every update."
warning,Accessibility,react-doctor,no-tiny-text,app/(public)/landing/_components/PipelineTabs.tsx,172,43,Text is too small,"Your users strain to read 10px text, so use at least 12px for body text, & 16px is best.","Use at least 12px for body text, and 16px is best. Small text is hard to read, especially on phones."
warning,Maintainability,react-doctor,no-wide-letter-spacing,app/(public)/landing/_components/PipelineTabs.tsx,172,61,Wide letter spacing on body text,"Your users find body text harder to read at 0.08em letter spacing, so save wide spacing for short uppercase labels.","Save wide letter-spacing (over 0.05em) for short uppercase labels, nav items, and buttons, not body text."
warning,Accessibility,react-doctor,no-tiny-text,app/(public)/landing/_components/PipelineTabs.tsx,184,43,Text is too small,"Your users strain to read 10px text, so use at least 12px for body text, & 16px is best.","Use at least 12px for body text, and 16px is best. Small text is hard to read, especially on phones."
warning,Bugs,react-doctor,button-has-type,app/(public)/landing/_components/PipelineTabs.tsx,240,18,Button missing explicit type,Your users can submit the form by accident because a `<button>` with no `type` defaults to submit.,"Always set a `type` on a `<button>`: `type=undefinedbuttonundefined`, `undefinedsubmitundefined`, or `undefinedresetundefined`."
warning,Maintainability,react-doctor,no-inline-exhaustive-style,app/(public)/landing/_components/PipelineTabs.tsx,243,26,Too many inline style properties,"This inline style has 9 properties, which is hard to read & rebuilds every render. Move it to a CSS class, CSS module, or styled component.","Move the styles to a CSS class, CSS module, Tailwind utilities, or a styled component. Big inline objects are hard to read and rebuild on every update."
warning,Accessibility,react-doctor,no-tiny-text,app/(public)/landing/_components/PipelineTabs.tsx,261,54,Text is too small,"Your users strain to read 9px text, so use at least 12px for body text, & 16px is best.","Use at least 12px for body text, and 16px is best. Small text is hard to read, especially on phones."
warning,Accessibility,react-doctor,no-tiny-text,app/(public)/landing/_components/PipelineTabs.tsx,266,39,Text is too small,"Your users strain to read 9px text, so use at least 12px for body text, & 16px is best.","Use at least 12px for body text, and 16px is best. Small text is hard to read, especially on phones."
warning,Maintainability,react-doctor,no-wide-letter-spacing,app/(public)/landing/_components/PipelineTabs.tsx,267,19,Wide letter spacing on body text,"Your users find body text harder to read at 0.06em letter spacing, so save wide spacing for short uppercase labels.","Save wide letter-spacing (over 0.05em) for short uppercase labels, nav items, and buttons, not body text."
warning,Bugs,react-doctor,nextjs-missing-metadata,app/(public)/signup/page.tsx,1,1,Page missing metadata,"This page has no metadata, so search engines & social previews get no title or description.","Add `export const metadata = { title: '...', description: '...' }` or `export async function generateMetadata()`"
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,app/(public)/legal/data-handling/page.tsx,79,31,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Performance,react-doctor,js-flatmap-filter,app/api/search/route.ts,109,15,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-hoist-intl,app/api/search/route.ts,152,15,Intl formatter rebuilt each call,"This is slow because new Intl.NumberFormat() rebuilds on every call inside a function, so move it to the top of the file, or wrap it in useMemo","Move `new Intl.NumberFormat(...)` to the top of the file or wrap it in `useMemo`. Building one is slow, so don't redo it on every call"
warning,Maintainability,react-doctor,prefer-module-scope-pure-function,app/api/evidence/ce3-check/route.ts,57,18,Pure function rebuilt every render,"`txDate` inside `GET` uses no local state but is rebuilt on every render, so it wastes work & breaks memoized children. Move it to the top of the file, outside the component.","Move the function above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted work."
warning,Performance,react-doctor,async-await-in-loop,app/api/shopify/webhooks/route.ts,272,9,await inside a loop,"This makes the for…of loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Performance,react-doctor,js-combine-iterations,app/api/lookup/quick-score/route.ts,169,16,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Maintainability,react-doctor,prefer-module-scope-static-value,app/api/inbox/export/route.ts,57,9,Static value rebuilt every render,"`headers` inside `GET` uses no local state but is rebuilt every render, so it looks new each time & breaks memoized children. Move it to the top of the file, outside the component.","Move the value above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted and makes it look new every time."
error,Security,react-doctor,nextjs-no-side-effect-in-get-handler,app/api/v1/evidence/[id]/signed-url/route.ts,66,1,Side effect in GET handler,"This GET handler's side effect (.insert()) is prone to CSRF vulnerabilities, since prefetching or a forged request can trigger it.",GET requests can be prefetched and are open to CSRF. Move the side effect to a POST handler.
warning,Performance,react-doctor,js-flatmap-filter,app/api/claims/route.ts,127,20,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
